b1c3
g8f6
c3d5
f6d5
g2g4
d5f6
d2d4
e7e6
c1f4
f6g4
f1h3
g4f6
b2b4
f8b4
d1d2
b4d2
f4d2
f6e4
h3g2
e4d2
h2h4
d2c4
f2f4
d8f6
a2a3
f6d4
a1a2
d4f4
a2b2
f4g3
e1f1
c4d2
