g2g3
e7e5
c2c4
b8c6
f1h3
d7d5
f2f4
d5c4
d1b3
c4b3
a2a4
d8d5
d2d3
d5h1
e1f1
c8h3
f1e1
h1g1
e1d2
e5e4
b1c3
e4e3
