e2e3
e7e6
b1c3
f8b4
d1g4
b4c3
d2c3
d8f6
g1f3
g8h6
g4g5
f6g5
f3g5
h6g4
f1e2
g4e5
c1d2
h7h6
g5f3
b8c6
f3d4
a7a5
d4b5
e8d8
b5d4
d7d5
f2f4
e5d7
e1f2
d8e7
c3c4
c6d4
e3d4
e7f8
c4d5
e6d5
h1e1
d7f6
e2d3
c8g4
a1b1
f6e4
d3e4
d5e4
e1e4
g4f5
e4e5
f5c2
b1c1
f7f6
e5e1
a8d8
c1c2
d8d4
e1d1
c7c6
d2b4
d4b4
d1d8
f8e7
d8h8
b4f4
f2g3
f4e4
h8b8
e4b4
c2e2
e7f7
b8d8
f7g6
d8d7
f6f5
e2e7
b4b2
e7g7
g6f6
d7b7
b2a2
g7f7
f6g6
f7c7
a2c2
c7d7
g6g5
d7g7
g5f6
g7f7
f6g6
f7d7
g6g5
d7g7
g5f6
g7f7
f6g6
f7d7
