b1c3
g8f6
g1f3
b8c6
e2e4
f6g4
h2h3
g4e5
f3e5
c6e5
d2d4
e5c6
d4d5
c6e5
f2f4
e5g6
f4f5
g6e5
d1d4
d7d6
c1f4
c7c5
d4e3
d8b6
f1b5
c8d7
a2a4
d7b5
a4b5
e5c4
e3d3
c4b2
d3e2
c5c4
f4e3
b6c7
a1a2
b2d3
c2d3
c4d3
e2d3
a8c8
e1d2
b7b6
h1a1
c8a8
a2a6
a8b8
a6a7
c7c8
a7a6
c8c7
a1c1
b8b7
c3a4
c7d8
a4b6
b7b8
d3c3
f7f6
c3c6
e8f7
b6d7
g7g6
d7b8
g6f5
b8d7
h8g8
a6a8
d8a8
c6a8
f8h6
a8g8
f7g8
e4f5
h6g5
b5b6
g5e3
d2e3
e7e5
c1c7
g8g7
d7c5
g7h6
c5e4
h6h5
c7h7
