g2g4
e7e5
b2b4
f8b4
c1a3
b4a3
d2d4
a3b2
h2h4
b2a1
e2e4
e5d4
e4e5
d8e7
b1c3
a1c3
d1d2
c3d2
e1d1
d2c3
f1d3
e7e5
d3c4
e5e1
