g2g3
b8c6
d2d3
c6b4
f1h3
g8f6
g3g4
f6d5
b1d2
d5f4
g4g5
b4d5
d3d4
d5b4
h3f5
e7e6
d2f1
f4g2
e1d2
d8g5
f2f4
g5f5
a2a3
f5f4
e2e3
f4f2
d1e2
f2e2
d2e2
b4c2
e3e4
c2a1
e2f3
g2h4
f3e3
a1b3
c1d2
h4g2
e3f3
g2h4
f3e3
h4g2
e3d3
f8a3
d2b4
a3b4
h2h4
g2f4
d3e3
f4g2
e3f3
g2e1
f3f2
b3d4
f1d2
b4d2
g1h3
e1d3
f2f1
d2c1
h1h2
d4f3
h4h5
f3h2
f1g2
h2g4
g2h1
c1b2
h3f4
d3f4
e4e5
g4e5
h1g1
f4h5
g1h2
b2d4
h2g2
d4e3
g2h1
h5f4
h1h2
f4h5
h2h3
e3g5
h3h2
g5e3
h2h3
e3g5
h3h2
g5e3
