e2e4
c7c6
g1f3
d7d5
e4d5
c6d5
b1c3
g8f6
f1b5
b8c6
d2d4
d8d6
e1g1
c8g4
h2h3
g4d7
f3e5
c6e5
d4e5
d6e5
b5d7
e8d7
f1e1
e5d6
d1f3
e7e6
c1g5
f8e7
g5f4
d6b4
a2a3
b4b2
f3d3
a8c8
f4e5
b2b6
a1b1
b6c6
d3d4
c6a6
b1b3
c8c4
d4d3
e7d6
e5d6
d7d6
d3g3
d6e7
g3g7
h8c8
e1e3
d5d4
e3f3
c8f8
g7f6
e7e8
c3e4
e8d7
f6g7
d7e7
g7g5
f7f6
e4f6
f8f6
f3f6
b7b6
f6h6
e7d6
g5d8
d6c5
d8e7
c5c6
h6e6
c6d5
e7d6
