c2c3
h7h5
b2b4
b7b6
g1f3
g8f6
h2h4
e7e5
d2d4
d8e7
g2g4
e7e6
c1h6
f6g4
h6g7
e8e7
d1d3
e6d5
f3d2
b8c6
g7h8
