d2d4
f7f6
e2e3
e7e6
d1d2
b8c6
g1h3
g7g6
d2b4
c6b4
a2a4
b4c2
e1e2
c2a1
e3e4
f8d6
d4d5
e6d5
c1f4
d6f4
e4d5
d8e7
e2d3
f4e5
b1c3
d7d6
d3c4
c8g4
c3e4
e5b2
e4g3
e7e1
h3f4
e1c3
c4b5
a7a6
