g1f3
e7e6
f3e5
f8e7
b1a3
g8f6
a3b5
e8g8
b5d4
d7d6
e5c4
e6e5
d4f3
e5e4
f3d4
c7c5
d4b5
d6d5
c4e5
a7a6
b5c3
e7d6
d2d4
c5d4
d1d4
f8e8
e5d3
e4d3
d4d3
b8c6
c1g5
c6b4
d3d1
d5d4
c3b1
c8f5
b1a3
d8a5
c2c4
b4d3
