a2a3
e7e5
a3a4
d7d5
b2b4
f8b4
g2g3
b8c6
f1g2
g8f6
e1f1
e8g8
g2f3
c8f5
b1a3
b4a3
f3h5
f6h5
c2c3
a3c1
f1g2
h5g3
a1a3
c1a3
f2f4
g3h1
c3c4
h1f2
h2h4
f2d1
e2e4
f5e4
g2h2
d1f2
d2d3
d8h4
g1h3
h4h3
h2g1
h3g2
