f2f4
b8c6
g1f3
a8b8
b1c3
b8a8
e1f2
a8b8
f2e3
b8a8
c3b5
a7a6
b5c3
a8a7
d1e1
c6b4
e1d1
c7c5
f3g5
b4c2
d1c2
h7h6
g5h7
d8c7
h7f8
e8f8
h1g1
g8f6
g1h1
f6g4
e3f3
d7d6
a1b1
e7e5
b1a1
e5f4
c2b1
g7g5
b1e4
f7f5
e4a4
c7c6
a4c6
b7c6
h2h4
f8g8
h4g5
h6g5
h1h8
g8h8
e2e4
f4e3
d2e3
c8b7
f3g3
h8h7
f1e2
b7c8
e2g4
f5g4
c3e4
c8f5
e4d6
h7g6
d6f5
g6f5
e3e4
f5e4
c1g5
a7b7
a1e1
e4f5
g5c1
b7b4
b2b3
a6a5
c1d2
b4e4
e1e4
f5e4
d2a5
e4e3
a5b6
e3e2
b6c5
e2e1
g3g4
e1e2
a2a4
e2e1
a4a5
e1e2
a5a6
e2f1
g4f3
f1e1
a6a7
e1d1
a7a8q
d1d2
a8c6
d2c2
b3b4
c2c1
c5d4
c1d1
f3e3
d1e1
c6c1
