a2a3
g8f6
a1a2
b8c6
h2h3
h8g8
a3a4
c6b4
g2g3
b4a2
f2f3
g8h8
g3g4
f6g8
h1h2
a8b8
h2f2
b8a8
e2e3
b7b5
b2b3
b5a4
f1b5
a8b8
b5e2
a4b3
c2b3
b8b3
c1b2
b3b2
e2d3
b2b3
d3f5
a2b4
d1c2
b3b2
g1e2
b4c2
e1f1
b2b1
e2c1
b1c1
f1g2
c2a3
f5c2
a3c2
f3f4
c1e1
f2f1
e1f1
g4g5
f1d1
g2f2
d1d2
f2g3
c2e3
f4f5
e3f5
g3g4
g8h6
g4h5
g7g6
