h2h3
g8f6
c2c4
b8c6
d2d3
e7e5
c1g5
h7h6
g5f6
d8f6
a2a3
f8c5
a1a2
c5f2
e1d2
f6f4
e2e3
f4e3
d2c3
f2g1
h1g1
e3g1
d1d2
g1f1
d2h6
h8h6
c3b3
c6d4
b3c3
c7c5
g2g4
f1c1
