e2e4
c7c5
f1e2
b8c6
g1f3
g8f6
e4e5
f6g4
c2c3
g4e5
f3e5
c6e5
d2d4
c5d4
c3d4
e5c6
d4d5
c6e5
f2f4
e5g6
e1g1
d8b6
g1h1
d7d6
b1c3
c8f5
e2b5
f5d7
b5d7
e8d7
d1a4
d7d8
f1e1
b6f2
c1e3
f2b2
c3b5
a8c8
e3a7
b2c2
a7b6
d8d7
a4a7
e7e5
d5e6
f7e6
a7b7
c8c7
b5c7
e6e5
e1c1
c2a4
f4f5
f8e7
c7b5
d7e8
b5d6
e8f8
c1c8
e7d8
b7f7
