g2g3
g8f6
h2h4
b8c6
f2f4
d7d5
e2e3
c8g4
d1f3
g4f3
g1h3
f3h1
h4h5
d8d7
b2b4
c6b4
h3g5
b4c2
e1e2
c2a1
g5f7
d7g4
e2f2
g4f3
f2g1
e8f7
d2d4
f3d1
g1h1
d1f1
h1h2
f1c1
b1a3
c1a3
e3e4
f6e4
f4f5
a1c2
h2h3
c2d4
f5f6
e7f6
h5h6
g7h6
h3h2
a3a2
h2h1
e4g3
h1g1
g3e4
g1h1
f8c5
h1g1
a2f2
g1h1
f2e2
h1g1
e2f2
g1h1
f2e2
h1g1
e2f2
g1h1
