a2a3
g8f6
b2b3
d7d5
d2d4
d8d7
c2c3
d7c6
e2e3
c8e6
f2f3
h8g8
g1e2
e6f5
g2g3
f5g6
h2h3
b8d7
a3a4
e8c8
b3b4
c8b8
c3c4
c6c4
e3e4
d5e4
f3f4
c4b4
b1c3
d7c5
g3g4
c5d3
e1d2
d3f2
h3h4
d8d4
d2e1
f2d1
a1b1
b4c4
a4a5
d1c3
f4f5
d4d1
e1f2
d1f1
h1f1
c4e2
f2g1
e2g4
g1h1
g4h4
h1g2
g6f5
a5a6
f5h3
g2g1
c3e2
g1h1
h3f1
