b2b4
g8h6
g2g4
g7g6
c2c3
a7a6
a2a4
g6g5
a1a2
a6a5
b4b5
a8a7
a2a3
d7d5
e2e4
a7a8
f1c4
d8d6
d1b3
d6c5
b3b4
d5c4
f2f3
c5b4
c1b2
f7f5
a3b3
c8d7
e1d1
d7b5
h2h4
b4a3
h1h2
a3a2
d1c2
b7b6
h2e2
b5c6
e2h2
b8a6
c2d1
e7e6
d1c2
a2b3
c2c1
g5h4
f3f4
e8d8
h2f2
d8c8
f2f3
b3d1
c1d1
c8d8
f3d3
f8d6
b1a3
a8b8
g1e2
h6g8
b2a1
h7h6
g4g5
c4d3
e2g3
d6e7
g5g6
c6a8
g3h1
f5e4
h1g3
e7c5
f4f5
g8e7
a3c2
e7g8
f5f6
c5g1
c2b4
b8c8
c3c4
g1d4
b4a2
d4a1
a2b4
h4g3
b4a2
a8d5
c4c5
d5b3
