b1c3
b8a6
e2e4
b7b6
f1e2
g7g5
g1f3
a6b8
f3g5
b8c6
d2d4
c6e5
d4e5
c8a6
e2a6
c7c5
e5e6
d7e6
a6b5
d8d7
d1d7
