h2h3
g8h6
f2f4
h8g8
b1c3
h6f5
b2b3
g8h8
b3b4
h8g8
c1a3
g8h8
a3c1
h8g8
c3a4
g8h8
c1a3
h8g8
d1c1
g8h8
h3h4
f5d6
c1d1
d6b5
a4c3
b5a3
h1h3
a3c4
g2g4
c4d6
h4h5
d6c4
h5h6
g7h6
f4f5
f8g7
d2d3
g7c3
d1d2
c3d2
e1d1
d2b4
d3c4
h8g8
h3b3
g8g4
a2a4
g4g1
b3b1
g1f1
