b1a3
e7e6
e2e4
f8a3
d1g4
g8f6
g4f4
a3c5
f4g4
f6g4
f2f3
e6e5
a1b1
b7b6
f3f4
b6b5
b2b4
c7c6
f4e5
d7d6
c2c3
d6d5
c1b2
d5d4
b4c5
d4c3
g1e2
c3d2
e1d1
g4e3
