b2b4
e7e5
b1a3
f8b4
g1f3
e5e4
g2g4
e4f3
h2h3
f3e2
a3b5
e2d1q
e1d1
d7d6
h1g1
e8f8
c1a3
b4a3
a1b1
a3c5
f2f3
c5g1
b5a7
a8a7
f1a6
a7a6
b1b4
d8f6
b4b2
f6f3
d1e1
f3f2
e1d1
f2f1
