f2f3
e7e5
a2a3
b8c6
d2d4
d8h4
g2g3
h4d4
e2e4
f8c5
f1e2
d4f2
e1d2
f2g2
c2c4
g2h1
d1f1
h1h2
g3g4
c5g1
a3a4
c6d4
f1g1
h2g1
a1a3
d4e2
d2e2
g1c1
b2b3
c1b1
c4c5
b1b2
e2d3
b2a3
f3f4
a3b3
d3d2
g8f6
f4f5
f6e4
d2e2
b7b6
c5b6
c8a6
e2e1
b3b1
