g2g3
b7b6
d2d4
e7e5
b1d2
e5d4
a2a4
f8e7
a1a3
b6b5
d2f3
d7d5
f1h3
c8g4
d1d4
f7f6
d4d1
b5b4
c1f4
e8f7
e2e3
a7a5
d1c1
g4d7
h3f5
g7g6
a3a1
f7g7
h2h3
g6f5
a1b1
g8h6
f3h4
d8e8
e1f1
h6g8
h1h2
c7c6
g3g4
d5d4
h2g2
h7h6
b2b3
e8h5
f2f3
h5g6
f4h2
d7c8
g2d2
f5g4
f1g2
g7h7
g1e2
g6f7
g2g1
b8d7
h2b8
d4e3
h4g2
f7b3
c1a3
c8b7
d2d6
b3e6
c2c4
e6d5
b1b2
d5c4
b2a2
a8a7
a2d2
f6f5
d2d4
a7a8
g1h1
d7f8
e2c1
f5f4
c1d3
c4b3
d6h6
g8h6
d4d7
h6f7
d7d8
b3b1
