b2b3
e7e5
c2c4
e5e4
d2d3
a7a6
c4c5
f8c5
f2f3
e4d3
b3b4
c5b4
b1d2
d3e2
f3f4
e2d1k
e1d1
d7d5
f1d3
b4d2
g1e2
d2c1
d3c2
b8c6
c2h7
h8h7
a1b1
g8f6
f4f5
c1e3
b1b4
c6b4
a2a3
c8f5
e2d4
f5g4
d4e2
b4a2
h1g1
e3g1
a3a4
h7h2
a4a5
h2g2
d1d2
g2e2
d2d3
a2b4
d3c3
e2e4
c3b3
g4e6
b3a4
g1e3
a4b3
e3c1
b3a4
e4c4
a4b3
f6d7
b3a4
g7g5
a4b3
d8e7
b3a4
e8d8
a4b3
a8c8
b3a4
e7d6
a4b3
c4h4
b3a4
h4c4
a4b3
c4h4
b3a4
h4c4
