b1a3
e7e5
a3b5
d7d5
d2d3
d5d4
d1d2
b8c6
g1h3
a7a6
b2b3
a6b5
c2c3
d4c3
d2g5
f7f6
g5h5
g7g6
h5h4
c6d4
e1d1
c3c2
d1e1
a8a2
b3b4
f8b4
c1d2
a2a1
