b1c3
d7d5
d2d4
c8f5
c1e3
b8c6
c3d5
d8d5
g2g4
d5h1
g4f5
h1g1
d4d5
e8c8
h2h3
g8f6
c2c4
e7e6
f5e6
f8b4
e3d2
f6e4
d1c2
g1f2
e1d1
f2f1
d2e1
f1e1
