b1c3
d7d5
g1h3
d5d4
c3e4
e7e5
h1g1
g8f6
h3g5
f6e4
g5e4
d8h4
e4g3
b8c6
g1h1
f8d6
d2d3
e8g8
c1d2
c8g4
g3e4
h4e7
e4d6
e7d6
d1c1
g4e6
c1d1
d6c5
d1b1
c6b4
e1d1
b4d5
d2g5
h7h6
g5d2
e6g4
h1g1
c5b6
g1h1
a8d8
b1c1
f7f5
c1b1
f5f4
h1g1
g4e6
g1h1
b6c5
h1g1
a7a6
g1h1
f8e8
h1g1
e6f5
b1c1
f5g6
a1b1
c5b6
g1h1
g6f5
h1g1
f5e6
b1a1
e6g4
c1b1
g4f5
d1c1
f5d7
d2e1
b6f6
g1h1
f6g5
e1d2
d7c6
c1d1
g5h4
d1e1
d5e3
g2g3
h4h5
f2f3
f4g3
d2e3
d4e3
h2h3
g3g2
f1g2
h5h4
e1d1
h4f2
h3h4
f2g2
h1e1
g2f2
b1c1
d8d4
c1b1
d4h4
c2c3
f2e1
d1e1
h4h1
