b2b3
b8c6
c2c3
e7e6
a2a3
g8f6
d2d3
f8d6
e2e3
f6d5
f2f3
d8h4
g2g3
d6g3
e1d2
g3h2
a3a4
h4f2
f1e2
d5e3
g1h3
e3d1
h3f2
d1c3
b1c3
h2f4
d2d1
f4e5
c1a3
e5c3
f2h3
c3a1
b3b4
c6d4
f3f4
d4e2
d1e2
a1f6
a4a5
b7b6
a5a6
c8a6
f4f5
a6b7
h1b1
e6f5
b4b5
d7d6
h3g5
f6g5
d3d4
g5f6
a3b4
f6d4
b4e1
b7e4
e1h4
e4b1
h4g3
b1e4
g3h4
e4d5
h4g5
d5c4
e2f3
c4b5
g5d2
d4c5
d2c3
h8g8
c3d4
c5d4
f3f4
g7g6
f4f3
d6d5
f3f4
b5d3
f4f3
d3e4
f3f4
d4c5
f4g5
c5d6
g5h6
g8h8
h6g5
e8e7
g5h4
e7e6
h4h3
a8b8
h3h4
b8b7
h4h3
h8a8
h3h4
a8b8
h4g5
b8c8
g5h4
b7b8
h4h3
b8a8
h3h4
c8b8
h4h3
b8d8
h3h4
d6c5
h4g5
d8d6
g5f4
a8b8
f4g5
b8c8
g5f4
c8a8
f4g3
a8b8
g3f4
b8c8
f4g3
c8d8
g3h2
c7c6
h2g3
d6d7
g3h2
d7b7
h2g3
b7b8
g3f4
b8a8
f4g3
a8c8
g3h2
c8b8
h2g3
b8a8
g3f4
a8c8
f4g3
c8c7
g3f4
c7d7
f4g5
d7b7
g5h6
d8h8
h6g7
b7b8
g7h6
c5e3
h6g7
b8g8
