e2e4
b7b6
b2b3
c7c5
g1f3
d7d6
h2h4
d8d7
f1d3
b8c6
d3a6
c6e5
f3g5
d7b7
e1f1
c8e6
c1b2
b6b5
d1f3
b7a6
b2a3
e8d8
g5e6
d8e8
f3c3
e5c6
c3e3
a6b7
e3f3
a7a6
e6c5
c6d4
b1c3
d6c5
h4h5
h7h6
f3e3
b5b4
e3f4
f7f5
a3b2
b7c6
c3d1
a8d8
f4h2
d4c2
h2f4
g7g6
a2a3
c6e6
f4g3
d8d4
g3c7
d4d7
b2g7
d7d8
c7e5
e6c8
h5g6
a6a5
e5b2
f5f4
e4e5
c2a1
g7h8
e8d7
b2d4
d7e8
d4f4
c8c7
f4f3
d8d7
a3b4
c7d8
d1c3
d7d2
f3g3
d2b2
b4a5
d8a8
g3g4
g8f6
g4g3
f8g7
g3d3
b2d2
c3e2
g7f8
d3g3
f6d5
f2f3
d2d4
e2c3
a8b7
h8g7
b7c7
c3a2
c7b6
g3g4
b6d6
g7f6
d6e5
f6g7
f8g7
g4h3
g7f8
a2c3
d5b4
c3e4
d4d2
g2g3
e5c7
h3d7
e8d7
f3f4
d2c2
e4d2
d7c8
f1g1
e7e5
d2b1
f8g7
h1h3
e5f4
g1h1
g7b2
b1c3
f4f3
c3b1
c7d6
a5a6
c2h2
h1g1
d6b8
h3h5
h2c2
b1a3
b4a6
h5e5
b2e5
b3b4
b8b7
a3b5
b7b8
b5d4
b8a8
g1h1
e5g3
d4b5
c2c1
