c2c3
g8f6
e2e4
f6e4
f1e2
h7h6
d2d3
e4d6
c1f4
b8c6
d1b3
e7e5
e2d1
e5f4
b3c4
d6c4
d1e2
c4b2
g2g4
d7d5
b1d2
d5d4
h2h3
d4c3
a2a4
c3d2
e1f1
d8d5
g1f3
c6d4
f3e5
d5h1
