g1f3
d7d5
c2c4
b8c6
c4d5
d8d5
b1c3
d5h5
e2e4
c8g4
f1e2
e7e5
e1g1
e8c8
h2h3
g4f3
e2f3
h5h4
d1b3
c6d4
f3g4
f7f5
g4f5
c8b8
b3a4
d4f5
e4f5
h4a4
c3a4
b7b5
a4c3
b5b4
c3e4
f8e7
f1e1
g8h6
e4g3
h6f7
a2a3
a7a5
a3b4
a5b4
a1a6
d8d4
a6e6
e7h4
g3h5
g7g6
f5g6
h7g6
h5g7
h8g8
g7e8
d4f4
g2g3
f7g5
e6e5
g5f3
g1f1
f3e5
g3f4
e5d3
e1e4
b8c8
e8c7
c8c7
f4f5
h4f2
f1e2
g8d8
e4c4
c7b6
f5g6
f2g3
e2e3
b6b5
b2b3
g3e5
e3e4
e5h8
c4c7
d3c1
c7c1
d8d4
e4e3
d4d6
c1c8
h8g7
c8b8
b5c5
e3e4
d6g6
d2d4
c5c6
d4d5
c6c5
b8c8
c5b6
c8b8
b6a5
b8g8
a5b5
h3h4
g6g1
h4h5
g1e1
e4f3
g7d4
h5h6
e1e3
f3g4
e3b3
h6h7
b3b1
h7h8q
d4h8
g8h8
b4b3
h8h2
b3b2
h2g2
b5c5
d5d6
c5d6
g4g5
d6d5
g5g6
d5e4
g6g7
e4f3
g2g6
b1a1
g6f6
f3e4
f6e6
e4d3
e6d6
d3e4
d6e6
e4d3
e6d6
d3e4
d6e6
