b1c3
d7d5
c3a4
e7e5
d2d3
b8c6
f2f3
d8h4
g2g3
h4a4
e1f2
g8f6
h2h3
f8c5
d3d4
a4d4
e2e3
d4d1
a2a3
d5d4
c2c3
d4e3
c1e3
d1d2
g1e2
d2e3
f2g2
e3f2
