c2c3
g8h6
h2h3
a7a5
a2a4
a8a7
g2g4
h8g8
f2f3
a7a6
a1a2
a6a8
d2d4
a8a6
e2e4
a6a8
a2a1
g8h8
c1h6
g7h6
f1d3
f8g7
f3f4
h8g8
h3h4
g7d4
d1b3
d4g1
b1d2
g8g4
e4e5
g4h4
d3g6
h4f4
b3a2
f7g6
a2c4
f4c4
d2f3
c4c5
a1c1
c5d5
f3g1
d5e5
e1d1
e5g5
d1e1
g5g3
c3c4
g3g4
e1f1
g4g5
f1e1
g5g4
h1h5
g4g1
e1e2
g1c1
h5h4
h6h5
h4f4
c1c2
e2d3
c2b2
f4f6
e7f6
d3c3
b2b4
c4c5
b4a4
c3d2
a4a3
d2c2
d8e7
c2d2
e7c5
d2d1
a3a4
d1e1
a4a3
e1e2
a3a4
e2d2
a4a3
d2d1
a3a4
d1d2
a4a3
