f2f3
e7e5
g1h3
b8c6
e2e3
d8h4
h3f2
g8f6
b1a3
a7a6
b2b3
d7d5
h1g1
h4h2
g1h1
h2g3
a3b5
a6b5
f3f4
f6e4
h1h5
g3f2
