h2h3
g8f6
g1f3
e7e6
b1c3
f8b4
a2a3
b4c3
d2c3
e8g8
c1e3
b8c6
h1g1
d7d5
g1h1
e6e5
h1h2
c8e6
d1d3
e5e4
d3d2
e4f3
h2h1
f6e4
d2d3
f3e2
f1e2
f7f5
a1b1
d8d7
b1d1
f5f4
h1f1
f4e3
d3e3
a8e8
e3c1
e6f5
c1a1
d7e6
d1d3
e4f2
d3d2
f2e4
a1d1
e4d2
d1d2
f5e4
f1f8
e8f8
g2g4
e4g2
d2d3
f8f3
d3b5
f3e3
e1d1
g2h3
c3c4
e3e2
b5d5
h3g4
d5e6
e2e6
d1d2
e6e2
d2d3
e2h2
c4c5
g4f5
d3e3
h2c2
b2b4
c2c3
e3f4
f5d3
f4e3
c3a3
b4b5
d3b5
e3f2
c6e5
f2g2
g8f7
g2f2
f7e6
f2g2
e6d5
c5c6
b5c6
g2f2
h7h5
f2e1
a3a2
e1f1
h5h4
f1e1
h4h3
e1d1
h3h2
d1c1
h2h1q
