g1h3
b8c6
b1c3
e7e5
e2e4
g8f6
d1f3
c6d4
f3d3
f8d6
h3f4
d4c2
d3c2
e5f4
c3b5
d8e7
f1d3
e7e5
c2c4
e8g8
c4a4
d6c5
a4c4
c5b6
c4c3
d7d6
b5c7
e5c3
d2c3
b6c7
c1f4
f8e8
f2f3
f6d5
f4g3
d5f6
h1f1
f6h5
e1d2
h5g3
h2g3
c8e6
f3f4
e6g4
a2a3
a8d8
d2c2
d6d5
e4e5
c7b6
f1h1
h7h6
b2b4
b6f2
h1h4
g4e6
a1f1
f2g3
h4h1
g7g5
f4f5
e6d7
h1h6
g3e5
c2b2
d8c8
d3e4
e5c3
b2b3
d5e4
h6d6
d7c6
f1h1
c3e5
d6d1
e4e3
h1h5
e5f4
d1h1
c6g2
h5h8
g8g7
h8h7
g7f6
h1e1
e3e2
b3b2
f4d2
e1g1
d2c3
b2b3
g2d5
b3a4
f6f5
h7h5
c3d2
h5h6
g5g4
h6h5
d2g5
h5g5
f5g5
g1e1
g4g3
a4a5
g5f5
b4b5
g3g2
b5b6
c8c5
a5b4
a7b6
a3a4
e8e3
a4a5
c5c4
b4b5
e3b3
