b2b3
b8c6
c2c3
e7e6
a2a3
g8f6
d2d3
f6d5
e2e3
d8f6
g1f3
f8d6
f3e5
f6e5
f2f4
d5f4
g2g3
e5d5
g3f4
d5h1
h2h3
a8b8
a3a4
b8a8
b3b4
a8b8
b1a3
e8d8
d3d4
b8a8
e3e4
h1e4
f1e2
e4h1
e2f1
a8b8
c1e3
h1e4
f1d3
e4e3
d1e2
e3g1
e2f1
g1f1
e1f1
d6f4
a4a5
f4d6
a3b5
d6g3
d3h7
h8h7
h3h4
g3h4
b5d6
c7d6
a1c1
h7h6
c1b1
d6d5
b1c1
b8a8
c1b1
d8c7
b1c1
a8b8
f1g1
h4f6
c1d1
b8a8
d1c1
c7b8
c1d1
h6g6
g1h2
b8c7
d1e1
a8b8
e1f1
c7d6
f1g1
g6h6
h2g2
h6h4
g1b1
h4g4
g2h2
g4e4
b1c1
b8a8
c1b1
e4h4
h2g2
h4h6
b1c1
d6e7
c1a1
a8b8
b4b5
h6g6
g2f1
c6d8
b5b6
a7b6
a5b6
d8c6
a1a4
e7d6
a4a3
g6h6
f1g2
d6e7
g2f3
e7d8
a3b3
b8a8
b3a3
a8a3
f3g2
a3c3
g2f1
f6d4
f1e1
d4b6
e1d2
b6d4
d2e2
e6e5
e2f1
c3c2
f1e1
h6h1
