b1c3
c7c5
e2e3
b8c6
d2d4
c5d4
e3d4
e7e5
d4d5
c6b4
a2a3
d8a5
c1e3
b4a6
g1f3
f8d6
f3d2
d6c5
d2b3
a5c7
b3c5
a6c5
c3b5
c7b6
d5d6
e8f8
d1d5
b6c6
d5c6
b7c6
b5c7
a8b8
e3c5
b8b2
e1c1
b2b8
c5a7
b8b7
a7c5
b7b8
d1e1
g8f6
e1e5
c8b7
e5e7
f8g8
f1c4
b8f8
c5d4
f6d5
e7d7
b7c8
d7e7
d5c7
e7c7
c8g4
h1e1
g4h5
d6d7
h7h6
c7c8
g8h7
c8f8
h8f8
e1e8
f8e8
d7e8q
c6c5
c4d3
h5g6
e8f7
c5d4
d3g6
h7h8
f7e8
