e2e4
f7f6
b1a3
e7e6
g2g4
h7h5
f1b5
c7c6
b5a4
d8a5
c2c4
h5g4
f2f3
g4f3
g1h3
h8h3
d1e2
f3e2
a4b3
f8a3
e1f2
a3b2
f2e2
b2a1
h1g1
a5h5
e2e1
h3h2
g1g6
h5e2
