g1h3
b7b5
b1c3
d7d5
h1g1
c8f5
a2a3
e7e5
e2e3
d8g5
a3a4
f5d3
d1g4
g5h4
e1d1
h4h5
a1a2
f7f6
f2f4
e5e4
b2b3
d3e2
d1e2
h5f5
d2d4
f5f4
h3f4
g8h6
g4d7
b8d7
a4b5
f8b4
c3d1
d7b8
h2h3
a7a6
c1a3
b8c6
g2g4
h8f8
e2f2
g7g6
a2a1
a6b5
f4e2
e8e7
f2g2
e7e6
a1c1
c6d4
a3b2
b4c5
g2h2
f8c8
f1g2
c5a3
h3h4
c8e8
b2a1
e8e7
h4h5
a3c1
g2f1
e6e5
h2g3
e7d7
g1g2
a8a2
c2c3
b5b4
c3c4
c1a3
e2c3
d7g7
c3e4
c7c6
e4d2
a2a1
g3f2
h6g4
f2g3
e5f5
g2e2
d4c2
c4d5
g4f2
e3e4
f5g5
d1e3
g7f7
e3g2
f2d1
g3h2
a3b2
g2e1
b2e5
h2h1
a1a5
e1c2
d1f2
h1g2
g5h4
g2f2
e5f4
e2e1
f7e7
e1b1
f4h6
f1e2
f6f5
c2d4
e7e4
d4c2
a5a8
c2b4
a8a7
b1b2
e4e3
d2b1
e3b3
d5c6
a7a3
f2g2
h6d2
b1c3
a3a5
c3a2
a5d5
e2g4
d2e3
a2c3
b3c3
g4f3
e3d2
h5g6
h7h6
g2g1
c3c6
b4a6
c6d6
b2b6
d6d7
f3d5
h4g4
d5b3
g4h3
b3a2
d7h7
a2b3
h7b7
b6b4
b7c7
b3e6
d2c1
e6d7
c1e3
g1h1
e3f2
b4h4
h3g3
h4a4
c7c8
a6c5
c8g8
d7e8
f2g1
e8c6
g8a8
a4a6
g3h3
c6g2
h3g3
a6c6
a8a3
c5b3
g3g4
b3d4
a3e3
c6b6
e3f3
d4f5
f3a3
h1g1
h6h5
b6b2
a3g3
b2e2
g3e3
g2h1
g4g5
h1d5
g5g4
e2e1
h5h4
d5b3
e3f3
e1a1
f3f5
a1a7
f5f3
a7a3
f3f5
a3a1
g4f4
b3f7
f5a5
a1b1
a5a7
g1g2
f4g4
b1d1
a7a4
f7e8
h4h3
g2g1
g4h5
g1h1
a4c4
d1c1
c4g4
g6g7
g4g6
c1e1
h5g5
e8g6
g5h4
g6h7
h4g5
e1g1
g5h5
h7c2
h5h4
c2h7
h3h2
g1g5
h4h3
g5g6
h3h4
g6h6
h4g4
h1g2
h2h1q
g2f2
h1g1
f2g1
g4f4
h6h4
f4e5
h4h2
e5f6
g7g8q
f6e7
g8g3
e7d7
h7d3
d7e8
g3c7
e8f8
c7d8
f8f7
h2e2
f7g7
d3h7
g7f7
d8a5
f7f6
e2d2
f6g7
d2h2
g7f7
g1h1
f7e7
h1g2
e7f8
h7d3
f8e8
a5g5
e8f7
g5f6
f7f6
g2f2
f6g5
h2h3
g5g4
d3b1
g4g5
f2f1
g5g4
h3h2
g4g3
f1g1
g3f3
h2h6
f3g3
b1h7
g3f3
h7e4
f3e3
e4f3
e3f3
h6h5
f3g3
h5c5
g3h4
g1h2
h4g4
h2g2
g4h4
c5c4
h4h5
c4h4
h5h4
