g1h3
e7e5
h3f4
e5f4
g2g3
f8d6
a2a4
g8f6
d2d3
f4g3
f2f4
f6h5
b1c3
d8h4
e2e3
g3g2
e1e2
g2h1q
f1g2
h1g2
