a2a4
b8c6
g1h3
a8b8
b1c3
e7e5
h1g1
d7d5
b2b4
d5d4
c3e4
f7f5
a1b1
f5e4
c2c3
c8h3
g1h1
h3f5
d1c2
d4d3
f2f3
d3c2
d2d3
c2b1q
f3f4
b1c1
e1f2
c1f1
f2g3
e5f4
