e2e4
e7e6
d2d4
d7d5
b1d2
d5e4
d2e4
b8c6
g1f3
f7f5
e4c3
g8f6
f1c4
h7h5
e1g1
f8b4
f1e1
e8g8
c1g5
d8d6
c3b5
d6e7
c2c3
a7a6
b5c7
e7c7
c3b4
c7d6
a2a3
b7b5
c4a2
g7g6
a1c1
f6e4
d4d5
c6e7
d5e6
d6d1
e1d1
e4g5
f3g5
a8b8
h2h4
g8g7
d1d6
f8e8
a2b3
b8b7
d6a6
e8d8
a6a8
d8d3
b3a2
d3d8
g5f7
d8d2
c1c8
e7c8
a8c8
b7a7
c8d8
d2d8
f7d8
a7c7
a2d5
c7c1
g1h2
g7f8
d8c6
c1d1
d5f3
d1d6
e6e7
f8f7
b2b3
d6d2
h2g3
d2a2
g3f4
a2d2
f4g5
d2d6
c6a7
d6d2
a7c8
d2d7
f3c6
d7e7
c8e7
f7e7
c6b5
e7d6
b5e8
d6d5
e8g6
f5f4
g6h5
d5d4
g5f4
d4d3
b4b5
d3c3
b5b6
c3d3
b6b7
d3c3
b7b8q
c3b2
b8e5
b2a3
e5c3
a3a2
b3b4
a2b1
c3d2
b1a1
d2c1
a1a2
h5f7
