g1f3
d7d5
b1c3
d5d4
c3e4
g8f6
e4f6
e7f6
a1b1
b8c6
f3d4
d8d4
h1g1
d4e5
g1h1
c8f5
h1g1
e5h2
g1h1
h2h1
b2b3
f5e4
d2d3
e4g2
d1d2
h1f1
