g1h3
d7d5
h3g5
e7e5
g5f3
e5e4
f3d4
f8e7
c2c4
c7c5
d1a4
c8d7
d4b5
a7a6
b1c3
d5c4
e2e3
d7c6
f1c4
b8d7
a4b3
a6b5
c4f7
e8f8
f7d5
c5c4
b3c2
c6d5
c3d5
d7c5
d5c3
d8d3
c2d3
c5d3
e1e2
g8f6
c3b5
f6g4
b5c3
e7h4
c3e4
a8e8
f2f3
d3f2
e4f2
g4f2
h1f1
f2d3
f1d1
f8g8
b2b3
b7b5
b3c4
b5c4
a2a4
h7h6
a1a2
d3f2
d1g1
f2d3
a4a5
e8a8
g1d1
a8b8
a2a4
b8c8
a5a6
d3f2
d1f1
f2d3
a6a7
g8h7
c1a3
h8e8
a3d6
d3b2
a4b4
c8a8
b4b2
a8a7
b2b4
h4f6
b4c4
a7a6
d6f4
h7g8
f1c1
a6a2
e3e4
f6d8
c4c8
g8f8
c1c5
d8e7
c5f5
e7f6
c8e8
f8e8
f4h6
f6c3
h6f4
c3a5
f5b5
a5c3
b5b7
g7g6
e2d3
c3f6
e4e5
f6h4
b7g7
g6g5
f4g5
e8f8
g5h6
f8e8
h6e3
h4e7
d3e4
e7b4
d2d4
e8f8
g7g4
a2e2
e4d3
e2b2
d4d5
b2b3
d3e4
b3b2
e3h6
f8e8
e5e6
e8d8
g4g8
d8c7
g8g7
c7b6
h6f4
b6a6
d5d6
b2e2
e4d5
b4d2
f4d2
e2d2
d5c6
d2c2
c6d7
c2a2
g7g8
a2e2
e6e7
e2e1
e7e8q
e1e8
d7e8
a6a5
d6d7
a5b4
d7d8q
b4a3
g8g7
a3b3
d8d3
b3a2
g7a7
a2b2
a7b7
b2a1
d3b1
