d2d4
g8f6
c1f4
g7g6
b1c3
f8g7
e2e4
d7d6
f1c4
c7c6
g1f3
b8d7
e1g1
e8g8
f3g5
d6d5
e4d5
d7b6
c4b3
c6d5
c3b5
b6c4
a1b1
c8g4
f2f3
g4f5
g2g4
f5d7
b5c7
a8c8
d1e2
c8c7
f4c7
d8c7
b3c4
d5c4
e2e7
f6g4
e7e2
g7d4
g1h1
f8e8
g5e4
d7c6
h2h3
e8e4
e2d2
e4f4
h3g4
f4f3
f1f3
c7g3
a2a3
c6f3
d2g2
f3g2
