g1f3
g8f6
b1c3
b8c6
c3b5
f6g4
b5c3
g4e5
f3e5
c6e5
d2d3
c7c6
e1d2
e5g4
d2e1
h8g8
c3e4
g4e5
d3d4
e5c4
d1d3
g8h8
d3c4
d7d5
c1d2
d5c4
d2e3
d8b6
a1b1
c8f5
e4d2
f5c2
d2c4
b6b4
e3d2
b4c4
b1c1
c4a4
d2c3
c2e4
f2f3
e4d5
a2a3
d5c4
c3b4
c4b5
c1c5
e7e6
c5c1
f8b4
a3b4
a4b4
c1c3
b4b2
c3e3
b2b4
e1f2
b4d4
g2g3
d4d8
e3e6
f7e6
f1g2
d8d4
f2e1
e8c8
f3f4
d4d1
