h2h4
e7e5
h1h2
g8f6
d2d3
f8b4
d1d2
b4d2
b1d2
b8c6
g1h3
f6g4
g2g3
g4h2
d2b3
c6b4
f2f3
b4c2
e1d1
c2a1
b3a1
h2f1
c1d2
f1g3
d2b4
d8h4
b4f8
e8f8
d3d4
h4d4
d1c1
g3e2
c1c2
d7d5
c2b3
a7a5
b3c2
c8f5
c2b3
d4b4
