b2b4
b7b6
g1f3
a7a5
c1a3
g7g5
e2e4
d7d6
f3g1
f7f6
d1f3
a8a6
g2g4
b8c6
f1c4
e7e6
b1c3
h7h6
c3b5
c6e7
b4a5
a6a5
c2c3
e6e5
b5d6
d8d6
e1e2
h6h5
c4g8
h5g4
f3g2
e7g8
h2h4
c8e6
