AverageCheckNumer,AverageMoveNumber,AveragePieceDifferential,AveragePromotionNumber,LegalGamePercentage,DrawPercentage,VictoryPercentage
2.78125,15.7812,21.8021,0.208333,100,1.04167,98.9583
