g1h3
b8c6
h3f4
g8f6
b1c3
e7e5
f4d5
f6d5
c3d5
c6b4
d5c3
d7d5
c3b1
f8c5
a2a3
b4c6
a1a2
d5d4
c2c3
c8e6
a2a1
e8g8
b2b4
c5b6
b4b5
c6a5
c1b2
a5b3
a3a4
b3a1
b2a1
d8e7
a4a5
b6c5
a1b2
e6f5
c3d4
e5d4
h1g1
a7a6
b5a6
a8a6
g2g4
f5g6
g1g3
a6a5
g3g2
a5b5
b2c1
b5b1
g2g3
e7e6
e2e3
f8a8
f1e2
a8a1
c1b2
b1d1
e2d1
a1b1
b2d4
e6b3
e1f1
g6e4
f2f3
b3d1
f1g2
d1f1
