e2e4
b8c6
d2d4
d7d5
e4e5
e7e6
b1c3
c8d7
g1f3
f8b4
c1g5
g8e7
f1d3
b4c3
b2c3
e8g8
a1b1
a8b8
e1g1
a7a6
f3d2
h7h6
g5h4
g7g5
h4g3
e7f5
d1h5
c6e7
b1b4
f5g3
h2g3
c7c5
h5h6
e7f5
d3f5
e6f5
d4c5
f8e8
f1b1
d7c6
d2f3
a6a5
f3g5
d8c7
b4h4
e8e6
h6h8
