c2c4
a7a6
b2b3
a6a5
d2d3
a5a4
h2h3
a4a3
d1c2
b7b6
e1d1
b6b5
c1g5
b5b4
g5e3
c7c6
c2c1
c6c5
f2f4
d7d6
c1c3
b4c3
g2g4
c3c2
d1d2
c2c1q
d2c1
d6d5
b3b4
c5b4
c4d5
b4b3
h3h4
b3b2
c1d1
b2a1q
f4f5
a1a2
e3b6
a2a1
d1d2
a1a2
d2e3
a2a1
h1h3
a1a2
f1g2
a2a1
g1f3
a1a2
b6a7
a2a1
b1d2
a1a2
a7c5
a2a1
c5d6
a1a2
d6c7
a2a1
f3g1
a1a2
c7g3
a2a1
g3b8
a1a2
b8d6
a2a1
d6g3
a1a2
g3f2
a2a1
h3h1
a1a2
g2h3
a2a1
g4g5
a1a2
h1h2
a2a1
h3g4
a1a2
g4f3
a2a1
f3h5
a1a2
e3e4
a2a1
e4e3
a1a2
d2c4
a2a1
c4a5
a1a2
f5f6
a2a1
e3e4
a1a2
a5c6
a2a1
c6a7
a1a2
a7c6
a2a1
d3d4
a1a2
h2h3
a2a1
e4e3
a1a2
f6g7
a2a1
g7h8q
a1a2
g1f3
a2a1
h3h2
a1a2
h5f7
e8f7
f3e5
f7e8
c6e7
a2a1
e5g4
a1a2
f2g1
a2a1
e3e4
a1a2
g4e3
a2a1
h2h3
a1a2
g5g6
a2a1
h3g3
a1a2
h8h7
a2a1
e4f4
a1a2
f4e4
a2a1
e7c8
a1a2
e4f5
a2a1
d5d6
a1a2
c8b6
a2a1
g1h2
a1a2
g3g4
a2a1
f5e6
a1a2
d4d5
a2a1
g4g1
a1a2
g6g7
a2a1
h7e4
a1a2
h2e5
a2a1
g1g4
a1a2
e4a4
a8a4
g4g2
a2a1
g2g1
a1a2
e3c2
a2a1
g1g2
a1a2
g2g3
a2a1
c2e1
a1a2
d6d7
d8d7
b6d7
a2a1
d7c5
a1a2
c5d3
a2a1
g3e3
a1a2
h4h5
a2a1
e5a1
a3a2
e1f3
a4a5
a1f6
a2a1q
f3d4
a1a2
d4c6
a2a3
f6g5
a3a4
c6a5
a4a5
e3g3
a5a6
e6e5
a6a7
d3c1
a7a8
e2e3
a8a7
e5e6
a7a8
e3e4
a8a7
c1a2
a7a8
g5e7
a8a7
g3e3
a7a8
h5h6
a8a7
e7a3
a7a8
a3c5
a8a7
e3h3
a7a8
c5e3
a8a7
e4e5
a7a8
h3h4
a8a7
a2b4
a7a8
e3g1
a8a7
g1d4
a7a8
g7f8q
e8f8
d4a7
a8a7
h4h2
a7a8
b4c2
a8a7
d5d6
a7a8
h2h1
a8a7
d6d7
a7a8
h1a1
a8a7
c2e1
a7a8
a1d1
a8a7
d1b1
a7a8
b1c1
a8a7
c1c5
a7a8
c5c1
a8a7
c1c7
a7a8
c7a7
a8a7
h6h7
a7a8
e1d3
a8a7
h7g8q
f8g8
d3f4
a7a8
d7d8q
a8d8
f4h3
d8d7
e6f6
d7d8
f6g6
d8d7
h3f4
d7d8
f4h5
d8d7
g6f6
d7d8
f6e6
d8d7
e6f6
d7d8
f6e6
d8d7
e6f6
