b2b4
f7f6
c1b2
e7e5
h2h3
f8b4
g2g3
b4d2
b1d2
e5e4
b2a3
e4e3
c2c3
e3d2
d1d2
f6f5
a3b2
f5f4
g3g4
f4f3
e1d1
f3e2
d2e2
d8e7
b2a3
e7e2
g1e2
a7a6
e2f4
a6a5
a1c1
a5a4
f1g2
b7b6
d1e2
b6b5
g2f3
b5b4
h1h2
b4a3
f3a8
c7c6
c3c4
c6c5
e2d3
d7d6
c1g1
c8g4
h3g4
d6d5
h2h6
g7h6
f4h5
d5c4
d3e2
c4c3
g1g3
c3c2
h5f4
c2c1q
g3c3
c1c3
e2f1
c3b3
a8h1
b3a2
f4d5
a2d5
f2f4
d5h1
f1f2
h1g1
f2e2
g1g4
e2d2
g4f4
d2d1
a3a2
d1e2
a2a1q
e2d3
a1b1
d3c3
b1b3
