b1c3
g7g6
f2f3
b7b6
b2b3
c7c5
h2h4
b8a6
f3f4
f8g7
g2g3
e7e5
e2e3
g7f8
a2a4
a6b4
g1f3
a8b8
h1h2
b8a8
f1b5
e5f4
b5c6
b4c6
b3b4
f4g3
h2h1
g3g2
c3e2
c5b4
h1h2
h7h5
c2c3
a8b8
c1b2
d8f6
d2d3
f6f3
a4a5
f3e3
c3c4
g2g1q
