g1f3
b8c6
b1c3
c6d4
f3d4
c7c5
c3d5
d8a5
d4b3
a5d2
c1d2
g8f6
d5c7
e8d8
c7a8
f6g4
d2a5
b7b6
a8b6
a7b6
a5b6
d8e8
d1d5
g4h2
h1h2
c8b7
d5b7
f7f5
e2e3
e7e5
a1d1
e8e7
b7d7
e7f6
b6d8
f8e7
d7e7
f6g6
d1d6
