f2f4
a7a6
b1a3
a6a5
c2c4
a5a4
f4f5
b7b6
f5f6
b6b5
a3c2
a4a3
g2g3
a3b2
d2d4
b2b1q
d1d2
b5b4
f6g7
b4b3
a1b1
b3b2
c2e3
b2c1q
e3d1
c7c6
d2c1
c6c5
b1b3
c5d4
c1a1
d4d3
e2e4
d3d2
e1f2
d7d6
a1f6
d6d5
f2g2
d5d4
f6e5
d4d3
e5f5
e7e6
g1e2
d3e2
f5f6
e2e1q
f6f2
e6e5
b3d3
f7f6
f2e2
f6f5
g3g4
f5f4
e2e3
f4f3
g2g1
f3f2
e3f2
h7h6
d3d7
h6h5
f2b6
h5h4
b6f6
h4h3
f6f7
