b1c3
e7e5
d2d4
e5d4
d1d4
b8c6
d4e4
d8e7
e4e7
g8e7
c1d2
e7f5
e1c1
f8c5
e2e4
f5d6
f2f3
c5b4
c1b1
e8d8
d2f4
b4c3
b2c3
d8e7
e4e5
d6e8
f1b5
d7d6
b5c6
b7c6
e5d6
e8d6
g1e2
a8b8
b1a1
h8e8
h1e1
e7d7
e2d4
e8e1
d1e1
c8a6
h2h3
a6c4
e1e5
c4f1
g2g3
f1g2
e5h5
h7h6
h5a5
b8b7
a5a6
g2h3
a2a4
h3g2
a6c6
g2f3
c6d6
c7d6
d4f3
b7c7
a1b2
g7g5
f4e3
c7b7
b2a1
d7e6
a4a5
e6d5
f3d4
d5e4
e3c1
e4e5
c1a3
f7f6
d4f3
e5d5
f3h2
f6f5
h2f3
f5f4
g3f4
g5f4
f3d4
b7f7
d4f3
f7d7
a1b1
d5e4
f3d2
e4d5
a3c1
d7b7
c1b2
b7e7
c3c4
d5e6
b2d4
e7b7
d2b3
h6h5
a5a6
b7c7
c4c5
d6c5
d4c5
h5h4
c5g1
c7g7
g1h2
e6f5
b3d4
f5e4
d4e6
f4f3
e6c5
e4e3
c5d3
g7g6
h2f4
e3e4
f4d2
g6g2
d2b4
h4h3
b4d6
h3h2
d6h2
g2h2
b1b2
h2d2
d3c5
e4e3
c5d3
d2d3
c2d3
e3d4
b2a1
d4c3
d3d4
f3f2
a1a2
f2f1q
d4d5
f1c1
d5d6
c1b2
