b1a3
e7e5
b2b3
d7d5
c2c4
f8e7
d2d4
e7b4
c1d2
b4a3
c4c5
e5d4
h2h4
a3c5
g1h3
g8f6
g2g4
f6e4
e2e3
d4e3
b3b4
e3d2
d1d2
e4d2
f1c4
c5b4
g4g5
d5c4
h1f1
d2e4
e1e2
d8d3
