d2d3
d7d5
b1c3
e7e5
c1e3
d5d4
e3d2
d4c3
e2e3
c3d2
d1d2
g8f6
c2c4
b8c6
d2c2
f8b4
e1d1
e8g8
d1c1
b4e7
c2d2
d8d6
f1e2
c8f5
g1h3
a8d8
g2g3
f5h3
c1d1
f6e4
f2f3
e4d2
a2a3
d2f3
h1g1
f3g1
b2b4
g1e2
g3g4
d6d3
d1e1
e7h4
