e2e4
a7a6
b1c3
a6a5
f1d3
c7c6
g1f3
g7g6
e1g1
h7h5
e4e5
b7b6
f3h4
f8h6
h4g6
b6b5
g6h8
h6f8
h8f7
d8c7
d1h5
b8a6
f7g5
e8d8
g5f7
d8e8
f7g5
e8d8
g5f7
d8e8
f7h8
e8d8
c3b5
c7b8
h8f7
d8e8
f7g5
e8d8
g5f7
d8e8
f7h8
e8d8
h5f7
d7d5
f7f8
d8d7
d3f5
e7e6
f5e6
d7e6
f8g8
e6e5
d2d4
e5f5
g2g4
f5f6
c1g5
