b1c3
d7d5
d2d4
b8c6
c3d5
d8d5
h2h3
d5d4
g1f3
d4d1
e1d1
c8f5
c1e3
a8d8
d1c1
e7e5
e3a7
c6a7
f3e5
f8d6
e5c4
g8f6
c4d6
c7d6
f2f3
f5g6
c1b1
e8g8
e2e4
d6d5
e4e5
f8e8
f3f4
f6h5
f1d3
g6d3
c2d3
h5f4
d3d4
f4e2
a2a3
e2d4
e5e6
e8e6
a1a2
d4b3
b1c2
e6e3
h1g1
a7b5
a3a4
b5d4
c2b1
b3d2
b1c1
d2b3
c1b1
d8e8
g1d1
b3d2
b1c1
d4b3
c1c2
e8c8
