d2d3
g7g5
a2a4
b8a6
d3d4
f8g7
a1a3
b7b5
f2f3
e7e6
f3f4
e6e5
b1d2
a6c5
a3h3
a8b8
h3f3
b8b6
f3d3
b6c6
d3b3
g5f4
d2b1
c6f6
d4d5
c5a6
b3a3
c7c6
b2b3
d8c7
b3b4
c7d6
d1d3
h7h6
a3a1
d6c5
b4c5
b5a4
a1a4
f6e6
g2g3
e8e7
f1h3
a6b8
d3h7
e6f6
h3f5
e7e8
a4a1
c8a6
h2h3
c6d5
e2e3
h8h7
a1a2
e8e7
b1a3
f4g3
f5e4
g3g2
h1h2
f6f5
e4g2
f5f6
g2f3
a6d3
f3e4
d5d4
e4b7
f6e6
b7h1
d3b5
a2a1
d4d3
h1d5
e6d6
e1d1
d6g6
a3b1
g6g1
d1d2
e5e4
d5a8
g7a1
h2f2
h7g7
a8c6
g1g4
f2e2
b5c6
e2h2
c6b5
c2c3
f7f6
h3h4
e7d8
c5c6
g4f4
h2e2
d8e7
c3c4
g7g2
c4c5
e7e8
e2f2
a7a5
b1c3
f4g4
c3b1
a1c3
b1c3
g2f2
c3e2
e8f8
d2d1
b5a4
d1e1
g4f4
e2g1
f2c2
e3f4
c2c1
e1f2
a4b3
f4f5
d7d6
f2g3
h6h5
g3f4
b8c6
f4g3
b3e6
g1e2
c1b1
f5e6
b1d1
e2g1
d6c5
g1h3
f6f5
g3h2
g8h6
h3g1
f8e8
g1h3
e8e7
h3f4
d1d2
f4e2
d2d1
e2g1
e7d8
h2g2
d1f1
g2h3
d8c8
h3h2
h6g4
h2h3
c6a7
h3g3
f1b1
g3h3
c5c4
g1e2
b1e1
h3g3
c4c3
e2c1
a7b5
g3g2
e1d1
c1d3
d1a1
d3f2
a1h1
f2g4
b5d6
g2f2
h5g4
h4h5
d6e8
f2g3
h1c1
g3g2
e8c7
g2f2
f5f4
h5h6
c7e8
f2g2
c1f1
g2h2
c8b8
h6h7
b8a7
e6e7
a7a8
h7h8q
e4e3
h8h3
a8b8
h3h7
b8c7
h7h4
e3e2
h4h7
c7c6
h7h6
c6d5
h6f8
d5e5
f8g8
f1h1
h2g2
c3c2
g2f2
e8c7
g8b3
c2c1k
b3d1
h1h5
f2g2
e5e4
d1g1
h5h7
g1f1
a5a4
e7e8q
e4f5
e8d8
e2f1q
g2f1
h7f7
d8c8
c7e6
c8c7
e6g7
c7b7
g7e8
b7c6
f7f6
f1g1
f4f3
c6c4
f6f8
g1h1
c1e2
c4d3
f5f4
d3e4
f4g5
e4d3
f3f2
d3e4
g5h4
h1g2
f2f1r
e4e3
e2c3
e3d2
e8f6
d2d6
h4g5
d6e5
f1f5
g2h2
f6d5
e5c7
c3e2
h2g2
g5g6
g2h2
f8e8
c7a5
e8d8
a5c3
e2g3
h2g3
d5b4
c3c6
g6g5
c6h6
g5h6
g3h4
f5f7
h4g4
b4d5
g4h4
d5e7
h4h3
h6g6
h3g4
f7f5
g4h4
f5f3
h4g4
f3a3
g4h4
a3a1
h4h3
d8a8
h3h2
g6h6
h2h3
a8c8
h3h4
a1e1
h4g4
e1c1
g4h4
c1h1
h4g4
h1f1
g4h4
f1f6
h4h3
f6a6
h3g4
a6g6
g4h4
g6f6
h4g4
c8c6
g4g3
c6a6
g3g2
a6a8
g2h3
h6g7
h3g4
e7f5
g4h5
f6c6
h5g5
c6c5
g5h5
f5e7
h5h4
g7h8
h4g4
a8f8
g4h4
c5b5
h4h3
b5a5
h3h4
h8g7
h4h3
g7h8
h3g4
h8g8
g4h4
f8f3
h4g4
a5g5
g4h4
g5c5
h4g4
e7c8
g4h4
c5c4
h4h5
g8h7
h5g5
c4c1
g5g4
f3f2
g4h4
f2f1
h4g5
h7h8
g5h6
h8g8
h6g6
f1e1
g6h5
e1e4
h5h6
e4g4
h6h5
c8d6
h5h6
d6f7
h6h5
g4g1
